FetchedAt,Index,Symbol,LivePrice,PrevEODClose,ChangePct,SMA20,SMA50,SMA200,AboveSMA20,AboveSMA50,AboveSMA200,High52W,Low52W,NearHigh_7pct,NearLow_7pct,PriceToHigh52_pct,PriceToLow52_pct,Hist_1D_Price,Hist_1D_SMA20,Hist_1D_SMA50,Hist_1D_SMA200,Hist_1W_Price,Hist_1W_SMA20,Hist_1W_SMA50,Hist_1W_SMA200,Hist_1M_Price,Hist_1M_SMA20,Hist_1M_SMA50,Hist_1M_SMA200,Hist_3M_Price,Hist_3M_SMA20,Hist_3M_SMA50,Hist_3M_SMA200,Error
2026-03-25 19:27 IST,Nifty Microcap 250,AGI,510.05,484.0,5.38,516.85,587.18,768.53,NO,NO,NO,965.15,473.1,NO,NO,-47.15,7.81,473.1,NO,NO,NO,511.0,NO,NO,NO,573.25,NO,NO,NO,721.65,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ANUP,1714.8,1650.1,3.92,1551.48,1763.85,2256.81,YES,NO,NO,3523.58,1449.6,NO,NO,-51.33,18.29,1507.7,NO,NO,NO,1544.8,NO,NO,NO,1700.5,NO,NO,NO,2214.8,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,KNRCON,115.82,112.72,2.75,124.14,135.93,177.37,NO,NO,NO,243.13,112.72,NO,YES,-52.36,2.75,114.06,NO,NO,NO,118.82,NO,NO,NO,139.89,NO,NO,NO,157.5,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ENTERO,1237.7,1226.0,0.95,1060.21,1110.23,1131.38,YES,YES,YES,1490.8,949.2,NO,NO,-16.98,30.39,1161.3,YES,YES,YES,1026.6,NO,NO,NO,1079.2,NO,NO,NO,968.6,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,HGINFRA,484.7,474.35,2.18,507.49,594.71,857.82,NO,NO,NO,1251.28,467.6,NO,YES,-61.26,3.66,467.6,NO,NO,NO,489.35,NO,NO,NO,590.55,NO,NO,NO,787.2,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,POLYPLEX,809.9,830.2,-2.45,828.7,837.73,970.03,NO,NO,NO,1374.19,786.0,NO,YES,-41.06,3.04,808.95,NO,NO,NO,826.6,YES,NO,NO,819.75,NO,NO,NO,820.9,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,KITEX,159.6,158.39,0.76,168.26,175.09,204.69,NO,NO,NO,308.15,140.94,NO,NO,-48.21,13.24,150.21,NO,NO,NO,160.78,NO,NO,NO,185.99,NO,YES,NO,187.65,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GREAVESCOT,135.27,131.6,2.79,143.87,157.74,193.04,NO,NO,NO,232.75,128.01,NO,YES,-41.88,5.67,128.01,NO,NO,NO,134.5,NO,NO,NO,161.62,NO,NO,NO,189.8,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,BECTORFOOD,184.31,181.17,1.73,192.27,209.71,253.62,NO,NO,NO,324.77,176.02,NO,YES,-43.25,4.71,176.02,NO,NO,NO,182.17,NO,NO,NO,216.65,NO,NO,NO,248.22,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ARVIND,363.15,353.7,2.67,348.64,341.7,327.09,YES,YES,YES,394.61,279.6,NO,NO,-7.97,29.88,346.1,NO,YES,YES,354.7,YES,YES,YES,367.9,YES,YES,YES,319.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,OPTIEMUS,331.75,328.65,0.94,362.99,398.43,544.55,NO,NO,NO,684.6,323.45,NO,YES,-51.54,2.57,323.45,NO,NO,NO,329.2,NO,NO,NO,425.95,YES,NO,NO,510.9,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SUPRIYA,592.6,564.35,5.01,605.9,661.41,699.97,NO,NO,NO,802.65,553.35,NO,NO,-26.17,7.09,553.35,NO,NO,NO,574.5,NO,NO,NO,677.95,NO,NO,NO,737.85,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,CCAVENUE,13.86,13.57,2.14,15.18,,,NO,N/A,N/A,19.28,13.35,NO,YES,-28.11,3.82,13.35,NO,N/A,N/A,14.07,NO,N/A,N/A,18.46,N/A,N/A,N/A,,N/A,N/A,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,CEMPRO,563.25,538.6,4.58,554.49,606.79,,YES,NO,N/A,862.7,509.7,NO,NO,-34.71,10.51,509.7,NO,NO,N/A,529.5,NO,NO,N/A,592.35,NO,NO,N/A,800.25,NO,NO,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,ALLCARGO,7.69,7.63,0.79,8.0,9.06,23.12,NO,NO,NO,38.03,7.47,NO,YES,-79.78,2.95,7.69,NO,NO,NO,7.84,NO,NO,NO,8.78,NO,NO,NO,10.81,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,MARKSANS,165.2,164.54,0.4,169.83,172.77,193.61,NO,NO,NO,262.62,160.2,NO,YES,-37.1,3.12,160.2,NO,NO,NO,163.97,NO,NO,NO,178.38,YES,YES,NO,187.38,NO,YES,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JUSTDIAL,516.05,509.35,1.32,534.38,616.73,765.11,NO,NO,NO,1028.25,500.75,NO,YES,-49.81,3.06,500.75,NO,NO,NO,512.45,NO,NO,NO,603.15,NO,NO,NO,737.8,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,RAYMONDLSL,759.15,739.25,2.69,822.85,904.12,1090.64,NO,NO,NO,1329.8,737.75,NO,YES,-42.91,2.9,781.55,NO,NO,NO,790.15,NO,NO,NO,909.9,NO,NO,NO,1062.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ASKAUTOLTD,444.15,415.3,6.95,405.93,430.29,478.14,YES,YES,NO,572.5,380.1,NO,NO,-22.42,16.85,394.75,NO,NO,NO,406.0,NO,NO,NO,435.1,NO,NO,NO,490.3,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,CIGNITITEC,1134.9,1089.0,4.21,1121.37,1376.41,1611.95,YES,NO,NO,1910.0,1056.3,NO,NO,-40.58,7.44,1073.4,NO,NO,NO,1056.3,NO,NO,NO,1320.0,NO,NO,NO,1824.8,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,ORIENTCEM,131.65,128.75,2.25,142.32,155.04,201.52,NO,NO,NO,359.4,124.38,NO,YES,-63.37,5.84,124.38,NO,NO,NO,136.58,NO,NO,NO,158.37,NO,NO,NO,163.52,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,EPL,201.95,192.24,5.05,197.94,204.41,213.4,YES,NO,NO,241.74,177.08,NO,NO,-16.46,14.04,183.53,NO,NO,NO,187.05,NO,NO,NO,212.7,YES,YES,NO,213.1,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,BALAMINES,1059.5,1045.8,1.31,1046.37,1109.61,1347.55,YES,NO,NO,1903.68,1000.4,NO,YES,-44.34,5.91,1002.8,NO,NO,NO,1000.4,NO,NO,NO,1089.0,NO,NO,NO,1116.3,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,VINATIORGA,1371.7,1371.5,0.01,1409.46,1483.71,1667.56,NO,NO,NO,2013.27,1348.0,NO,YES,-31.87,1.76,1352.2,NO,NO,NO,1394.5,NO,NO,NO,1506.6,NO,NO,NO,1580.3,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,EASEMYTRIP,6.68,6.63,0.75,7.46,7.29,8.39,NO,NO,NO,13.54,6.22,NO,NO,-50.66,7.4,6.47,NO,NO,NO,6.83,NO,NO,NO,9.3,YES,YES,YES,7.57,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,HERITGFOOD,313.45,308.85,1.49,312.34,355.82,445.79,YES,NO,NO,533.45,297.95,NO,YES,-41.24,5.2,301.1,NO,NO,NO,311.6,NO,NO,NO,340.75,NO,NO,NO,462.5,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,SHAREINDIA,123.69,123.14,0.45,128.19,138.88,159.13,NO,NO,NO,205.32,117.66,NO,YES,-39.76,5.12,117.66,NO,NO,NO,123.88,NO,NO,NO,141.22,NO,NO,NO,171.25,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,MANORAMA,1271.9,1264.9,0.55,1337.5,1333.4,1385.38,NO,NO,NO,1686.28,948.65,NO,NO,-24.57,34.07,1207.4,NO,NO,NO,1303.6,NO,NO,NO,1415.8,YES,YES,YES,1355.2,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,SHILPAMED,345.3,338.0,2.16,326.01,312.61,374.33,YES,YES,NO,492.3,267.0,NO,NO,-29.86,29.33,312.35,NO,YES,NO,317.9,NO,YES,NO,324.8,YES,YES,NO,330.4,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,V2RETAIL,196.3,192.72,1.86,193.67,197.3,202.87,YES,NO,NO,249.56,159.68,NO,NO,-21.34,22.93,182.79,NO,NO,NO,190.14,NO,NO,NO,198.67,YES,NO,NO,232.09,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,FDC,329.9,331.15,-0.38,355.74,368.54,427.0,NO,NO,NO,503.28,328.05,NO,YES,-34.45,0.56,328.05,NO,NO,NO,340.55,NO,NO,NO,368.9,NO,NO,NO,407.21,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JAIBALAJI,59.18,58.24,1.61,63.53,66.78,88.23,NO,NO,NO,145.03,57.76,NO,YES,-59.19,2.46,57.76,NO,NO,NO,63.27,NO,NO,NO,63.14,NO,NO,NO,62.5,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SENCO,295.5,294.0,0.51,300.65,317.03,334.03,NO,NO,NO,393.56,271.02,NO,NO,-24.92,9.03,284.95,NO,NO,NO,295.9,NO,NO,NO,325.85,NO,YES,NO,316.89,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SKIPPER,356.4,338.7,5.23,349.18,365.62,462.82,YES,NO,NO,568.25,330.4,NO,NO,-37.28,7.87,333.05,NO,NO,NO,345.2,NO,NO,NO,380.6,YES,NO,NO,426.15,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JISLJALEQS,30.12,29.63,1.65,32.93,35.16,46.75,NO,NO,NO,64.91,27.67,NO,NO,-53.6,8.85,27.67,NO,NO,NO,30.01,NO,NO,NO,35.89,NO,NO,NO,40.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,CIEINDIA,450.4,436.15,3.27,464.09,442.86,425.84,NO,YES,YES,497.25,373.87,NO,NO,-9.42,20.47,445.65,NO,YES,YES,459.35,NO,YES,YES,469.35,YES,YES,YES,398.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,NEOGEN,1201.4,1237.5,-2.92,1371.69,1316.15,1392.67,NO,NO,NO,1775.37,979.8,NO,NO,-32.33,22.62,1249.6,NO,NO,NO,1359.3,NO,YES,NO,1326.7,YES,YES,NO,1091.5,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SKYGOLD,335.0,324.35,3.28,342.45,337.21,324.49,NO,NO,YES,393.6,258.8,NO,NO,-14.89,29.44,323.9,NO,NO,NO,338.55,NO,YES,YES,361.25,YES,YES,YES,332.25,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,EMBDL,43.71,43.14,1.32,53.89,60.22,86.01,NO,NO,NO,127.0,43.14,NO,YES,-65.58,1.32,45.41,NO,NO,NO,51.91,NO,NO,NO,60.93,NO,NO,NO,68.63,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,THYROCARE,369.1,366.45,0.72,374.38,406.96,415.03,NO,NO,NO,530.63,221.74,NO,NO,-30.44,66.46,373.3,NO,NO,NO,361.7,NO,NO,NO,399.45,NO,NO,NO,453.1,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GANECOS,766.65,780.95,-1.83,777.8,755.54,1109.11,NO,YES,NO,1663.53,669.85,NO,NO,-53.91,14.45,765.1,NO,YES,NO,845.0,YES,YES,NO,742.05,NO,NO,NO,871.6,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,AWFIS,252.4,242.85,3.93,273.68,341.31,520.67,NO,NO,NO,694.2,242.85,NO,YES,-63.64,3.93,250.3,NO,NO,NO,277.1,NO,NO,NO,299.75,NO,NO,NO,501.7,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,VARROC,493.4,489.2,0.86,508.42,541.18,580.29,NO,NO,NO,669.95,400.18,NO,NO,-26.35,23.29,475.4,NO,NO,NO,494.25,NO,NO,NO,545.9,NO,NO,NO,635.35,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,SPARC,131.45,111.89,17.48,121.1,128.06,139.69,YES,YES,NO,198.54,108.71,NO,NO,-33.79,20.92,108.71,NO,NO,NO,114.8,NO,NO,NO,129.21,NO,NO,NO,139.77,NO,YES,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,INDIAGLYCO,889.3,848.6,4.8,868.81,891.06,932.79,YES,NO,NO,1145.91,524.39,NO,NO,-22.39,69.59,816.65,NO,NO,NO,846.19,NO,NO,NO,938.5,YES,NO,YES,1061.24,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GNFC,398.7,391.1,1.94,426.58,451.5,492.98,NO,NO,NO,549.85,383.45,NO,YES,-27.49,3.98,383.45,NO,NO,NO,412.4,NO,NO,NO,464.2,NO,NO,NO,488.5,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,EPIGRAL,884.55,862.95,2.5,873.19,976.25,1497.79,YES,NO,NO,2088.7,818.5,NO,NO,-57.65,8.07,818.5,NO,NO,NO,853.35,NO,NO,NO,940.4,NO,NO,NO,1389.1,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SURYAROSNI,207.49,203.57,1.93,212.15,231.93,278.24,NO,NO,NO,340.89,198.0,NO,YES,-39.13,4.79,198.0,NO,NO,NO,205.34,NO,NO,NO,222.3,NO,NO,NO,267.3,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,KANSAINER,173.61,161.29,7.64,184.3,205.12,232.86,NO,NO,NO,265.73,159.07,NO,NO,-34.67,9.14,159.07,NO,NO,NO,173.72,NO,NO,NO,198.69,NO,NO,NO,222.98,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,IMFA,1244.6,1199.0,3.8,1224.26,1250.12,1093.92,YES,NO,YES,1496.1,566.01,NO,NO,-16.81,119.89,1179.7,NO,NO,YES,1255.7,YES,NO,YES,1267.9,NO,NO,YES,1415.9,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,CELLO,406.0,407.85,-0.45,408.99,460.56,558.47,NO,NO,NO,660.6,387.6,NO,YES,-38.54,4.75,397.6,NO,NO,NO,387.6,NO,NO,NO,443.45,NO,NO,NO,552.3,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,WELENT,446.55,444.25,0.52,466.95,476.24,504.45,NO,NO,NO,570.3,432.95,NO,YES,-21.7,3.14,432.95,NO,NO,NO,465.1,NO,NO,NO,498.4,YES,YES,NO,523.25,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,VIPIND,325.25,319.95,1.66,346.98,361.54,399.64,NO,NO,NO,482.95,260.0,NO,NO,-32.65,25.1,319.1,NO,NO,NO,332.3,NO,NO,NO,368.0,NO,NO,NO,364.45,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,HCG,535.8,527.15,1.64,557.14,587.01,638.65,NO,NO,NO,776.3,501.3,NO,YES,-30.98,6.88,521.75,NO,NO,NO,551.2,NO,NO,NO,588.6,NO,NO,NO,694.15,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,PNCINFRA,178.19,173.92,2.46,195.57,212.88,268.89,NO,NO,NO,318.68,173.62,NO,YES,-44.08,2.63,173.62,NO,NO,NO,184.73,NO,NO,NO,219.94,NO,NO,NO,255.79,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SUNTECK,303.45,298.1,1.79,349.57,382.06,413.11,NO,NO,NO,462.95,287.7,NO,YES,-34.45,5.47,287.7,NO,NO,NO,314.65,NO,NO,NO,408.9,YES,YES,NO,417.0,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,VIYASH,193.72,188.78,2.62,199.46,,,NO,N/A,N/A,225.49,179.89,NO,NO,-14.09,7.69,179.89,NO,N/A,N/A,192.5,NO,N/A,N/A,216.76,YES,N/A,N/A,,N/A,N/A,N/A,
2026-03-25 19:27 IST,Nifty Microcap 250,PURVA,181.69,172.14,5.55,188.08,217.74,256.9,NO,NO,NO,326.75,167.17,NO,NO,-44.39,8.69,167.17,NO,NO,NO,181.51,NO,NO,NO,229.86,NO,NO,NO,241.15,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,IONEXCHANG,345.75,331.15,4.41,348.22,359.34,414.14,NO,NO,NO,566.29,317.25,NO,NO,-38.94,8.98,317.25,NO,NO,NO,328.9,NO,NO,NO,381.15,YES,YES,NO,373.85,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,QUESS,176.65,175.46,0.68,186.14,196.98,236.59,NO,NO,NO,655.61,169.87,NO,YES,-73.06,3.99,169.87,NO,NO,NO,175.3,NO,NO,NO,202.3,NO,NO,NO,207.41,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GATEWAY,55.08,51.27,7.43,55.09,56.56,60.01,NO,NO,NO,67.85,48.48,NO,NO,-18.82,13.61,48.48,NO,NO,NO,52.47,NO,NO,NO,59.71,YES,YES,NO,60.17,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,TARC,122.74,119.52,2.69,134.13,148.98,161.21,NO,NO,NO,202.79,114.79,NO,YES,-39.47,6.93,114.79,NO,NO,NO,120.9,NO,NO,NO,156.94,YES,NO,NO,151.99,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ARVINDFASN,399.95,392.7,1.85,412.01,445.26,492.2,NO,NO,NO,566.65,362.48,NO,NO,-29.42,10.34,378.55,NO,NO,NO,394.6,NO,NO,NO,452.75,NO,NO,NO,503.2,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,ACI,602.0,607.3,-0.87,569.65,563.68,610.93,YES,YES,NO,715.6,489.45,NO,NO,-15.87,23.0,612.15,YES,YES,YES,566.3,YES,YES,NO,559.8,NO,YES,NO,511.25,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,DBL,405.45,395.75,2.45,431.14,445.84,476.29,NO,NO,NO,575.45,390.2,NO,YES,-29.54,3.91,390.2,NO,NO,NO,432.3,NO,NO,NO,447.95,NO,NO,NO,459.25,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,CEIGALL,275.4,265.2,3.85,275.24,279.26,261.98,YES,NO,YES,299.3,226.39,NO,NO,-7.99,21.65,263.35,NO,NO,YES,279.0,NO,NO,YES,287.3,YES,YES,YES,243.86,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,MEDPLUS,834.25,822.15,1.47,832.26,832.41,829.52,YES,YES,YES,977.2,701.3,NO,NO,-14.63,18.96,797.75,NO,NO,NO,820.05,NO,NO,NO,829.15,NO,YES,NO,820.55,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,MANINFRA,88.91,86.73,2.51,97.49,106.74,141.28,NO,NO,NO,188.82,85.8,NO,YES,-52.91,3.62,85.8,NO,NO,NO,89.87,NO,NO,NO,111.27,NO,NO,NO,127.7,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,PGIL,1440.0,1408.6,2.23,1498.46,1538.67,1471.84,NO,NO,NO,1917.4,911.14,NO,NO,-24.9,58.04,1385.4,NO,NO,NO,1472.1,NO,NO,YES,1550.0,NO,NO,YES,1642.2,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GULFOILLUB,942.7,929.7,1.4,1005.17,1060.68,1151.43,NO,NO,NO,1261.42,870.2,NO,NO,-25.27,8.33,870.2,NO,NO,NO,964.9,NO,NO,NO,1080.4,NO,NO,NO,1198.76,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,HIKAL,165.33,161.93,2.1,179.83,192.26,255.08,NO,NO,NO,431.14,156.53,NO,YES,-61.65,5.62,156.53,NO,NO,NO,169.79,NO,NO,NO,202.27,YES,NO,NO,236.88,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JKLAKSHMI,615.9,597.95,3.0,635.65,706.96,825.93,NO,NO,NO,1008.35,577.8,NO,YES,-38.92,6.59,577.8,NO,NO,NO,601.9,NO,NO,NO,712.7,NO,NO,NO,775.1,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GHCL,449.9,429.1,4.85,458.55,497.29,568.61,NO,NO,NO,656.55,422.0,NO,YES,-31.48,6.61,422.0,NO,NO,NO,450.25,NO,NO,NO,497.0,NO,NO,NO,568.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,MSTCLTD,399.8,397.55,0.57,427.85,449.45,487.79,NO,NO,NO,564.2,391.45,NO,YES,-29.14,2.13,391.45,NO,NO,NO,412.3,NO,NO,NO,464.25,YES,NO,NO,469.82,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,JKPAPER,336.4,322.15,4.42,336.24,335.44,365.55,YES,YES,NO,426.25,295.84,NO,NO,-21.08,13.71,315.25,NO,NO,NO,320.75,NO,NO,NO,342.0,YES,NO,NO,367.7,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,ICIL,258.4,247.2,4.53,249.28,262.64,273.82,YES,NO,NO,346.16,223.57,NO,NO,-25.35,15.58,224.75,NO,NO,NO,232.35,NO,NO,NO,293.93,YES,YES,YES,270.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,MAHLIFE,337.3,327.9,2.87,351.36,359.85,370.92,NO,NO,NO,421.7,282.84,NO,NO,-20.01,19.25,324.15,NO,NO,NO,344.15,NO,NO,NO,369.15,YES,NO,YES,403.7,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,KIRLPNU,1098.7,1072.5,2.44,1105.1,1115.5,1189.9,NO,NO,NO,1506.58,996.44,NO,NO,-27.07,10.26,1041.6,NO,NO,NO,1050.7,NO,NO,NO,1142.0,YES,YES,NO,1040.91,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,NESCO,1068.6,1033.5,3.4,1074.33,1124.05,1246.21,NO,NO,NO,1578.1,892.37,NO,NO,-32.29,19.75,1016.9,NO,NO,NO,1045.4,NO,NO,NO,1142.7,NO,NO,NO,1246.2,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,GAEL,131.73,128.71,2.35,134.86,136.66,117.69,NO,NO,YES,147.11,101.74,NO,NO,-10.45,29.48,127.98,NO,NO,YES,130.1,NO,NO,YES,147.11,YES,YES,YES,122.31,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,IFBIND,983.1,980.6,0.25,1037.74,1151.97,1483.67,NO,NO,NO,1956.0,923.9,NO,YES,-49.74,6.41,923.9,NO,NO,NO,1001.4,NO,NO,NO,1159.1,NO,NO,NO,1579.8,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,PRUDENT,2325.6,2230.1,4.28,2289.42,2403.46,2622.08,YES,NO,NO,3063.1,1969.85,NO,NO,-24.08,18.06,2162.2,NO,NO,NO,2279.4,NO,NO,NO,2595.5,YES,YES,NO,2639.4,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Microcap 250,TIPSMUSIC,513.0,515.45,-0.48,518.75,533.92,560.4,NO,NO,NO,687.63,479.96,NO,YES,-25.4,6.88,492.8,NO,NO,NO,510.9,NO,NO,NO,554.0,YES,YES,NO,533.26,NO,YES,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,TEAMLEASE,1213.7,1198.9,1.23,1165.76,1315.48,1676.23,YES,NO,NO,2097.3,1091.5,NO,NO,-42.13,11.2,1154.4,NO,NO,NO,1099.9,NO,NO,NO,1309.4,NO,NO,NO,1603.9,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SANOFI,3317.8,3249.5,2.1,3661.11,3895.01,4726.33,NO,NO,NO,6350.54,3227.4,NO,YES,-47.76,2.8,3227.4,NO,NO,NO,3448.3,NO,NO,NO,4026.1,NO,NO,NO,4069.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,VMART,504.95,497.7,1.46,529.58,575.58,736.17,NO,NO,NO,924.7,497.7,NO,YES,-45.39,1.46,499.2,NO,NO,NO,510.15,NO,NO,NO,573.9,NO,NO,NO,742.75,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,GMMPFAUDLR,851.75,831.4,2.45,887.94,952.03,1120.32,NO,NO,NO,1401.85,821.0,NO,YES,-39.24,3.75,821.0,NO,NO,NO,860.4,NO,NO,NO,974.95,NO,NO,NO,1065.9,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,SFL,513.9,504.05,1.95,526.4,546.72,635.26,NO,NO,NO,763.45,485.95,NO,YES,-32.69,5.75,485.95,NO,NO,NO,511.5,NO,NO,NO,562.95,NO,NO,NO,584.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,EMUDHRA,391.0,396.3,-1.34,416.98,475.99,634.94,NO,NO,NO,881.97,383.2,NO,YES,-55.67,2.04,383.2,NO,NO,NO,407.6,NO,NO,NO,466.2,NO,NO,NO,599.05,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,RATNAMANI,2314.6,2275.1,1.74,2358.64,2233.27,2434.53,NO,YES,NO,2989.16,1946.4,NO,NO,-22.57,18.92,2166.5,NO,NO,NO,2408.7,YES,YES,NO,2504.8,YES,YES,YES,2326.9,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,FINEORG,4231.5,4164.7,1.6,4381.01,4342.51,4603.6,NO,NO,NO,5445.36,3886.8,NO,NO,-22.29,8.87,4008.5,NO,NO,NO,4291.6,NO,NO,NO,4470.4,YES,YES,NO,4310.4,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,AJAXENGG,461.45,463.05,-0.35,481.47,501.75,606.43,NO,NO,NO,742.3,454.2,NO,YES,-37.84,1.6,454.2,NO,NO,NO,489.85,YES,NO,NO,488.45,NO,NO,NO,598.45,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,BBL,2231.6,2218.4,0.6,2349.66,2505.72,2850.76,NO,NO,NO,3417.07,2218.4,NO,YES,-34.69,0.6,2227.5,NO,NO,NO,2304.9,NO,NO,NO,2491.6,NO,NO,NO,2756.3,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,STYRENIX,1924.9,1911.1,0.72,1936.55,1925.83,2384.58,NO,NO,NO,3385.45,1845.7,NO,YES,-43.14,4.29,1845.7,NO,NO,NO,1922.7,NO,NO,NO,1949.0,YES,YES,NO,1980.23,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Microcap 250,ORCHPHARMA,531.65,511.45,3.95,548.29,635.85,727.28,NO,NO,NO,871.95,498.95,NO,YES,-39.03,6.55,509.75,NO,NO,NO,528.95,NO,NO,NO,668.15,NO,NO,NO,789.55,NO,NO,YES,
